speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises,opportunities_to_respond_instance_id,wait_times_instance_id,presses_for_explanation_instance_id,open_ended_questions_instance_id,praises_instance_id,behavior_specific_praises_instance_id,academic_specific_praises_instance_id
student,0m 21s,0m 23s,[Untranscribed],2.16,21.28,23.44,10,,,,,,,,0,0,0,0,0,0,0
teacher,0m 23s,0m 25s,Peyton Creek.,1.96,23.44,25.4,11,,,,,,,,0,0,0,0,0,0,0
teacher,0m 25s,0m 25s,Today.,0.28,25.4,25.68,11,,,,,,,,0,0,0,0,0,0,0
student,0m 25s,0m 28s,[Untranscribed],2.5,25.68,28.18,12,,,,,,,,0,0,0,0,0,0,0
teacher,0m 28s,0m 31s,Alessia Taylor.,3.2,28.18,31.38,13,,,,,,,,0,0,0,0,0,0,0
teacher,0m 31s,0m 32s,,0.88,31.38,32.26,13,,,,,,,,0,0,0,0,0,0,0
teacher,0m 32s,0m 32s,Great.,0.28,32.26,32.54,13,,,,,1.0,,,0,0,0,0,1,0,0
teacher,0m 32s,0m 32s,Today.,0.28,32.54,32.82,13,,,,,1.0,,,0,0,0,0,1,0,0
student,0m 32s,0m 34s,[Untranscribed],1.84,32.82,34.66,14,,,,,,,,0,0,0,0,0,0,0
teacher,0m 34s,0m 35s,Friendly.,0.64,34.66,35.3,15,,,,,,,,0,0,0,0,0,0,0
student,0m 35s,0m 36s,,1.52,35.3,36.82,16,,,,,,,,0,0,0,0,0,0,0
student,0m 36s,0m 37s,Nice.,0.56,36.82,37.38,16,,,,,,,,0,0,0,0,0,0,0
student,0m 37s,0m 38s,,1.28,37.38,38.66,16,,,,,,,,0,0,0,0,0,0,0
teacher,0m 38s,0m 40s,Is that from anybody you know?,1.76,38.66,40.42,17,1.0,,,,,,,1,0,0,0,0,0,0
teacher,0m 40s,0m 40s,,0.178,40.42,40.598,17,,,,,,,,0,0,0,0,0,0,0
group,0m 40s,0m 42s,[Untranscribed],2.382,40.598,42.98,18,,,,,,,,0,0,0,0,0,0,0
student,0m 42s,0m 43s,Mackenzie?,0.88,42.98,43.86,19,,,,,,,,0,0,0,0,0,0,0
student,0m 43s,0m 44s,,0.88,43.86,44.74,19,,,,,,,,0,0,0,0,0,0,0
student,0m 44s,0m 45s,Yeah.,0.48,44.74,45.22,19,,,,,,,,0,0,0,0,0,0,0
group,0m 45s,0m 52s,[Untranscribed],7.21,45.22,52.43,20,,,,,,,,0,0,0,0,0,0,0
student,0m 52s,0m 52s,Jacob.,0.48,52.43,52.91,21,,,,,,,,0,0,0,0,0,0,0
student,0m 52s,0m 53s,,0.72,52.91,53.63,21,,,,,,,,0,0,0,0,0,0,0
teacher,0m 53s,0m 54s,Kylie.,0.44,53.63,54.07,22,,,,,,,,0,0,0,0,0,0,0
teacher,0m 54s,0m 54s,W.,0.28,54.07,54.35,22,,,,,,,,0,0,0,0,0,0,0
group,0m 54s,1m 10s,[Untranscribed],15.65,54.35,70.0,23,,,,,,,,0,0,0,0,0,0,0
student,1m 10s,1m 12s,[Untranscribed],2.27,70.0,72.27,24,,,,,,,,0,0,0,0,0,0,0
teacher,1m 12s,1m 12s,Max.,0.48,72.27,72.75,25,1.0,,,,,,,2,0,0,0,0,0,0
teacher,1m 12s,1m 13s,,0.64,72.75,73.39,25,,,,,,,,0,0,0,0,0,0,0
student,1m 13s,1m 14s,What's one thing you did yesterday?,1.36,73.39,74.75,26,,,,,,,,0,0,0,0,0,0,0
student,1m 14s,1m 17s,,2.41,74.75,77.16,26,,,,,,,,0,0,0,0,0,0,0
teacher,1m 17s,1m 17s,Soccer practice.,0.72,77.16,77.88,27,,,,,,,,0,0,0,0,0,0,0
teacher,1m 17s,1m 18s,,0.56,77.88,78.44,27,,,,,,,,0,0,0,0,0,0,0
teacher,1m 18s,1m 19s,What position do you play again?,1.2,78.44,79.64,27,1.0,,,,,,,3,0,0,0,0,0,0
teacher,1m 19s,1m 19s,,0.24,79.64,79.88,27,,,,,,,,0,0,0,0,0,0,0
student,1m 19s,1m 20s,Striker.,0.8,79.88,80.68,28,,,,,,,,0,0,0,0,0,0,0
student,1m 20s,1m 21s,Striker.,0.72,80.68,81.4,28,,,,,,,,0,0,0,0,0,0,0
student,1m 21s,1m 21s,,0.24,81.4,81.64,28,,,,,,,,0,0,0,0,0,0,0
teacher,1m 21s,1m 22s,You score in practice?,1.12,81.64,82.76,29,1.0,,,,,,,4,0,0,0,0,0,0
teacher,1m 22s,1m 23s,,0.56,82.76,83.32,29,,,,,,,,0,0,0,0,0,0,0
student,1m 23s,1m 23s,Sure.,0.4,83.32,83.72,30,,,,,,,,0,0,0,0,0,0,0
student,1m 23s,1m 25s,,2.0,83.72,85.72,30,,,,,,,,0,0,0,0,0,0,0
teacher,1m 25s,1m 28s,"Lexi, what's one thing you did yesterday?",2.48,85.72,88.2,31,1.0,,,1.0,,,,5,0,0,1,0,0,0
student,1m 28s,1m 29s,,1.68,88.2,89.88,32,,,,,,,,0,0,0,0,0,0,0
student,1m 29s,1m 31s,I went to Starbucks.,1.2,89.88,91.08,32,,,,,,,,0,0,0,0,0,0,0
student,1m 31s,1m 31s,,0.32,91.08,91.4,32,,,,,,,,0,0,0,0,0,0,0
teacher,1m 31s,1m 32s,What'd you get?,0.76,91.4,92.16,33,1.0,,,1.0,,,,6,0,0,2,0,0,0
student,1m 32s,1m 33s,"I got, like, that new fall drink.",1.44,92.16,93.6,34,,,,,,,,0,0,0,0,0,0,0
student,1m 33s,1m 34s,Like the Pecan Crunch?,1.2,93.6,94.8,34,,,,,,,,0,0,0,0,0,0,0
student,1m 34s,1m 36s,One pecan.,1.24,94.8,96.04,34,,,,,,,,0,0,0,0,0,0,0
student,1m 36s,1m 37s,,1.6,96.04,97.64,34,,,,,,,,0,0,0,0,0,0,0
student,1m 37s,1m 38s,Was it good?,0.72,97.64,98.36,34,,,,,,,,0,0,0,0,0,0,0
student,1m 38s,1m 40s,,2.24,98.36,100.6,34,,,,,,,,0,0,0,0,0,0,0
teacher,1m 40s,1m 41s,It was good.,0.8,100.6,101.4,35,,,,,,,,0,0,0,0,0,0,0
student,1m 41s,1m 42s,,1.13,101.4,102.53,36,,,,,,,,0,0,0,0,0,0,0
student,1m 42s,1m 43s,"Oh, yeah, it was.",0.8,102.53,103.33,36,,,,,,,,0,0,0,0,0,0,0
student,1m 43s,1m 44s,,1.12,103.33,104.45,36,,,,,,,,0,0,0,0,0,0,0
teacher,1m 44s,1m 45s,Anna L.,0.68,104.45,105.13,37,1.0,,,1.0,,,,7,0,0,3,0,0,0
teacher,1m 45s,1m 46s,What's one thing you did?,0.92,105.13,106.05,37,1.0,,,1.0,,,,7,0,0,3,0,0,0
student,1m 46s,1m 50s,,4.48,106.05,110.53,38,,,,,,,,0,0,0,0,0,0,0
student,1m 50s,1m 51s,Nothing.,0.48,110.53,111.01,38,,,,,,,,0,0,0,0,0,0,0
student,1m 51s,1m 51s,,0.08,111.01,111.09,38,,,,,,,,0,0,0,0,0,0,0
teacher,1m 51s,1m 53s,What do you like to do when you're just killing time and heart?,2.0,111.09,113.09,39,1.0,,,1.0,,,,8,0,0,4,0,0,0
student,1m 53s,1m 55s,[Untranscribed],1.91,113.09,115.0,40,,,,,,,,0,0,0,0,0,0,0
group,1m 55s,2m 0s,[Untranscribed],5.0,115.0,120.0,41,,,,,,,,0,0,0,0,0,0,0
student,2m 0s,2m 2s,[Untranscribed],2.85,120.0,122.85,42,,,,,,,,0,0,0,0,0,0,0
teacher,2m 2s,2m 5s,Anybody else have anything this year from the day yesterday?,2.96,122.85,125.81,43,1.0,,,1.0,,,,9,0,0,5,0,0,0
student,2m 5s,2m 7s,[Untranscribed],1.68,125.81,127.49,44,,,,,,,,0,0,0,0,0,0,0
teacher,2m 7s,2m 9s,Anybody who was here yesterday have questions over what we did?,2.32,127.49,129.81,45,1.0,1.0,,1.0,,,,10,1,0,6,0,0,0
silence,2m 9s,2m 13s,,4.09,129.81,133.9,46,,,,,,,,0,0,0,0,0,0,0
teacher,2m 13s,2m 14s,All right.,0.4,133.9,134.3,47,,,,,,,,0,0,0,0,0,0,0
teacher,2m 14s,2m 14s,,0.48,134.3,134.78,47,,,,,,,,0,0,0,0,0,0,0
teacher,2m 14s,2m 16s,"Well, today is what we've been talking about.",1.76,134.78,136.54,47,,,,,,,,0,0,0,0,0,0,0
teacher,2m 16s,2m 16s,,0.32,136.54,136.86,47,,,,,,,,0,0,0,0,0,0,0
teacher,2m 16s,2m 19s,Why have we been talking about trigonometry in this class?,2.4,136.86,139.26,47,1.0,1.0,,1.0,,,,11,2,0,7,0,0,0
teacher,2m 19s,2m 19s,,0.074,139.26,139.334,47,,,,,,,,0,0,0,0,0,0,0
silence,2m 19s,2m 21s,,2.566,139.334,141.9,48,,,,,,,,0,0,0,0,0,0,0
teacher,2m 21s,2m 22s,What do we talk about?,0.96,141.9,142.86,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 22s,2m 23s,,0.24,142.86,143.1,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 23s,2m 23s,Why.,0.4,143.1,143.5,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 23s,2m 25s,Why have we been studying trigonometry?,1.68,143.5,145.18,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 25s,2m 25s,,0.56,145.18,145.74,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 25s,2m 27s,Applied to what we're doing now in circles.,1.76,145.74,147.5,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 27s,2m 28s,,0.56,147.5,148.06,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 28s,2m 29s,Applied to what we're doing now in circles.,1.84,148.06,149.9,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 29s,2m 30s,,0.32,149.9,150.22,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 30s,2m 33s,What's the goal of pretty much all of our algebra and pre calculus class?,3.36,150.22,153.58,49,1.0,1.0,,1.0,,,,12,3,0,8,0,0,0
student,2m 33s,2m 36s,[Untranscribed],2.916,153.58,156.496,50,,,,,,,,0,0,0,0,0,0,0
silence,2m 36s,2m 44s,,7.779,156.496,164.275,51,,,,,,,,0,0,0,0,0,0,0
student,2m 44s,2m 44s,,0.115,164.275,164.39,52,,,,,,,,0,0,0,0,0,0,0
student,2m 44s,2m 45s,This is an exciting day.,1.28,164.39,165.67,52,,,,,,,,0,0,0,0,0,0,0
student,2m 45s,2m 46s,,0.833,165.67,166.503,52,,,,,,,,0,0,0,0,0,0,0
teacher,2m 46s,2m 48s,[Untranscribed],1.997,166.503,168.5,53,,,,,,,,0,0,0,0,0,0,0
student,2m 48s,2m 49s,[Untranscribed],1.25,168.5,169.75,54,,,,,,,,0,0,0,0,0,0,0
teacher,2m 49s,2m 50s,Have you all heard?,0.96,169.75,170.71,55,,,,,,,,0,0,0,0,0,0,0
teacher,2m 50s,2m 51s,,0.88,170.71,171.59,55,,,,,,,,0,0,0,0,0,0,0
teacher,2m 51s,2m 53s,Have we ever talked about functions?,1.76,171.59,173.35,55,1.0,,,,,,,13,0,0,0,0,0,0
teacher,2m 53s,2m 53s,,0.173,173.35,173.523,55,,,,,,,,0,0,0,0,0,0,0
silence,2m 53s,2m 55s,,2.143,173.523,175.666,56,,,,,,,,0,0,0,0,0,0,0
student,2m 55s,2m 55s,,0.004,175.666,175.67,57,,,,,,,,0,0,0,0,0,0,0
student,2m 55s,2m 56s,No.,0.4,175.67,176.07,57,,,,,,,,0,0,0,0,0,0,0
student,2m 56s,2m 56s,,0.24,176.07,176.31,57,,,,,,,,0,0,0,0,0,0,0
student,2m 56s,2m 57s,No functions.,0.88,176.31,177.19,57,,,,,,,,0,0,0,0,0,0,0
student,2m 57s,2m 57s,,0.32,177.19,177.51,57,,,,,,,,0,0,0,0,0,0,0
teacher,2m 57s,2m 58s,Remember our goal?,1.04,177.51,178.55,58,,,,,,,,0,0,0,0,0,0,0
teacher,2m 58s,2m 58s,,0.24,178.55,178.79,58,,,,,,,,0,0,0,0,0,0,0
teacher,2m 58s,3m 2s,"We talked first day we got data in the real world, right?",3.68,178.79,182.47,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 2s,3m 3s,,0.96,182.47,183.43,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 3s,3m 7s,"And as mathematicians, we want to find those cause and effect relationships.",4.48,183.43,187.91,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 7s,3m 8s,,0.72,187.91,188.63,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 8s,3m 12s,"And so we look at the data and what shape it has, and different functions have different shapes.",4.0,188.63,192.63,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 12s,3m 13s,,0.56,192.63,193.19,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 13s,3m 15s,This is everything you've done from algebra 1 until now.,2.56,193.19,195.75,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 15s,3m 19s,"We started with linear functions, then quadratic functions, exponential functions.",3.84,195.75,199.59,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 19s,3m 20s,,0.48,199.59,200.07,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 20s,3m 33s,"And then earlier in this semester, we talked about polynomial functions in general, which includes linear and quadratic and we said we've been working now on developing a new function that we're not familiar with, the trigonometric functions, right?",13.29,200.07,213.36,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 33s,3m 33s,,0.48,213.36,213.84,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 33s,3m 38s,"And in order to be able to work with, just like with quadratics, you have to be good at factoring.",4.4,213.84,218.24,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 38s,3m 42s,"In order to work with trigonometric functions, we have to be good at trigonometry, right?",4.08,218.24,222.32,58,,,,,,,,0,0,0,0,0,0,0
student,3m 42s,3m 43s,[Untranscribed],1.28,222.32,223.6,59,,,,,,,,0,0,0,0,0,0,0
teacher,3m 43s,3m 54s,"And so we talked about, with the right triangles in the trigonometric functions, that you only got zero to 90 degrees, but when we put it in a circle, we can go all the way.",10.92,223.6,234.52,60,,,,,,,,0,0,0,0,0,0,0
teacher,3m 54s,3m 55s,360 degrees.,1.04,234.52,235.56,60,,,,,,,,0,0,0,0,0,0,0
teacher,3m 55s,3m 56s,,0.64,235.56,236.2,60,,,,,,,,0,0,0,0,0,0,0
teacher,3m 56s,4m 7s,"And we can have coterminal angles so that we can have an unlimited amount of degrees or radians, so that we can now have a function that has a domain from negative infinity all the way to",10.84,236.2,247.04,60,,,,,,,,0,0,0,0,0,0,0
student,4m 7s,4m 7s,infinity.,0.52,247.04,247.56,61,,,,,,,,0,0,0,0,0,0,0
student,4m 7s,4m 8s,,0.88,247.56,248.44,61,,,,,,,,0,0,0,0,0,0,0
teacher,4m 8s,4m 9s,Make sense?,0.72,248.44,249.16,62,1.0,,,,,,,14,0,0,0,0,0,0
student,4m 9s,4m 10s,,1.68,249.16,250.84,63,,,,,,,,0,0,0,0,0,0,0
student,4m 10s,4m 11s,All right.,0.48,250.84,251.32,63,,,,,,,,0,0,0,0,0,0,0
student,4m 11s,4m 12s,,0.8,251.32,252.12,63,,,,,,,,0,0,0,0,0,0,0
student,4m 12s,4m 13s,That's not this far.,0.96,252.12,253.08,63,,,,,,,,0,0,0,0,0,0,0
student,4m 13s,4m 14s,,1.2,253.08,254.28,63,,,,,,,,0,0,0,0,0,0,0
teacher,4m 14s,4m 18s,So what we're going to do on your paper plates is we are going to make a unit circle.,4.32,254.28,258.6,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 18s,4m 19s,,0.49,258.6,259.09,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 19s,4m 19s,You will have to.,0.72,259.09,259.81,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 19s,4m 28s,There is a lot of information in the unit circle and you will need to have this information memorized by Thursday.,8.32,259.81,268.13,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 28s,4m 29s,,1.68,268.13,269.81,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 29s,4m 31s,A memorization quiz.,1.36,269.81,271.17,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 31s,4m 31s,,0.48,271.17,271.65,64,,,,,,,,0,0,0,0,0,0,0
teacher,4m 31s,4m 32s,You can.,0.64,271.65,272.29,64,,,,,,,,0,0,0,0,0,0,0
student,4m 32s,4m 33s,[Untranscribed],1.12,272.29,273.41,65,,,,,,,,0,0,0,0,0,0,0
teacher,4m 33s,4m 36s,We're going to develop this information so you don't have it memorized now.,2.88,273.41,276.29,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 36s,4m 37s,And you're going to figure it out.,1.2,276.29,277.49,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 37s,4m 37s,,0.24,277.49,277.73,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 37s,4m 39s,We're going to figure it out together.,1.28,277.73,279.01,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 39s,4m 39s,,0.56,279.01,279.57,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 39s,4m 42s,But on your quiz you may not have.,2.92,279.57,282.49,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 42s,4m 44s,You will have a time limit on your quiz.,1.88,282.49,284.37,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 44s,4m 44s,,0.46,284.37,284.83,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 44s,4m 47s,So depending on developing it will be difficult.,2.8,284.83,287.63,66,,,,,,,,0,0,0,0,0,0,0
teacher,4m 47s,4m 48s,,0.896,287.63,288.526,66,,,,,,,,0,0,0,0,0,0,0
silence,4m 48s,4m 51s,,2.624,288.526,291.15,67,,,,,,,,0,0,0,0,0,0,0
teacher,4m 51s,4m 59s,So the first thing you're going to do is you're going to find a relative center of the plate and you're going to make a coordinate plane.,8.8,291.15,299.95,68,,,,,,,,0,0,0,0,0,0,0
teacher,4m 59s,5m 0s,,0.639,299.95,300.589,68,,,,,,,,0,0,0,0,0,0,0
teacher,5m 0s,5m 4s,"You have a ruler, but you also have a protractor.",3.681,300.589,304.27,68,,,,,,,,0,0,0,0,0,0,0
teacher,5m 4s,5m 4s,,0.08,304.27,304.35,68,,,,,,,,0,0,0,0,0,0,0
teacher,5m 4s,5m 10s,"So with a protractor, when you're making your coordinate plane, make sure this is going to be.",6.12,304.35,310.47,68,,,,,,,,0,0,0,0,0,0,0
teacher,5m 10s,5m 12s,We're going to put a lot on here and you to be accurate.,2.14,310.47,312.61,68,,,,,,,,0,0,0,0,0,0,0
student,5m 12s,5m 13s,So make sure that you are,1.28,312.61,313.89,69,,,,,,,,0,0,0,0,0,0,0
student,5m 13s,5m 16s,,2.8,313.89,316.69,69,,,,,,,,0,0,0,0,0,0,0
teacher,5m 16s,5m 19s,creating a 90 degree angle where the plane's going to set.,2.64,316.69,319.33,70,,,,,,,,0,0,0,0,0,0,0
teacher,5m 19s,5m 19s,,0.08,319.33,319.41,70,,,,,,,,0,0,0,0,0,0,0
teacher,5m 19s,5m 25s,"So once you make one straight line and you get to make the straight other straight line, just make sure that it's going through the 90 and through the.",5.92,319.41,325.33,70,,,,,,,,0,0,0,0,0,0,0
student,5m 25s,5m 26s,[Untranscribed],1.182,325.33,326.512,71,,,,,,,,0,0,0,0,0,0,0
silence,5m 26s,5m 40s,,13.989,326.512,340.501,72,,,,,,,,0,0,0,0,0,0,0
student,5m 40s,5m 42s,[Untranscribed],2.43,340.501,342.931,73,,,,,,,,0,0,0,0,0,0,0
silence,5m 42s,5m 51s,,8.649,342.931,351.58,74,,,,,,,,0,0,0,0,0,0,0
teacher,5m 51s,5m 57s,I chose the growth tractors I gave you because I think they are the easiest to use them to read.,6.32,351.58,357.9,75,,,,,,,,0,0,0,0,0,0,0
teacher,5m 57s,6m 0s,But I do not have enough for everybody.,2.24,357.9,360.14,75,,,,,,,,0,0,0,0,0,0,0
student,6m 0s,6m 1s,,1.36,360.14,361.5,76,,,,,,,,0,0,0,0,0,0,0
student,6m 1s,6m 2s,But as you.,0.72,361.5,362.22,76,,,,,,,,0,0,0,0,0,0,0
student,6m 2s,6m 5s,,3.442,362.22,365.662,76,,,,,,,,0,0,0,0,0,0,0
silence,6m 5s,6m 7s,,2.198,365.662,367.86,77,,,,,,,,0,0,0,0,0,0,0
teacher,6m 7s,6m 10s,I also gave you a ruler you can use for straight edge,2.48,367.86,370.34,78,,,,,,,,0,0,0,0,0,0,0
teacher,6m 10s,6m 11s,,1.008,370.34,371.348,78,,,,,,,,0,0,0,0,0,0,0
student,6m 11s,6m 15s,[Untranscribed],4.387,371.348,375.736,79,,,,,,,,0,0,0,0,0,0,0
silence,6m 15s,6m 18s,,2.953,375.736,378.689,80,,,,,,,,0,0,0,0,0,0,0
student,6m 18s,6m 20s,[Untranscribed],2.008,378.689,380.697,81,,,,,,,,0,0,0,0,0,0,0
silence,6m 20s,6m 25s,,4.809,380.697,385.507,82,,,,,,,,0,0,0,0,0,0,0
student,6m 25s,6m 28s,,2.923,385.507,388.43,83,,,,,,,,0,0,0,0,0,0,0
student,6m 28s,6m 28s,included.,0.56,388.43,388.99,83,,,,,,,,0,0,0,0,0,0,0
student,6m 28s,6m 29s,,0.516,388.99,389.506,83,,,,,,,,0,0,0,0,0,0,0
silence,6m 29s,6m 31s,,1.991,389.506,391.497,84,,,,,,,,0,0,0,0,0,0,0
student,6m 31s,6m 32s,[Untranscribed],1.013,391.497,392.51,85,,,,,,,,0,0,0,0,0,0,0
teacher,6m 32s,6m 34s,I do have some other protractors that.,2.08,392.51,394.59,86,,,,,,,,0,0,0,0,0,0,0
teacher,6m 34s,6m 34s,,0.4,394.59,394.99,86,,,,,,,,0,0,0,0,0,0,0
teacher,6m 34s,6m 38s,What I like about this protractor is the.,3.6,394.99,398.59,86,,,,,,,,0,0,0,0,0,0,0
student,6m 38s,6m 41s,[Untranscribed],2.48,398.59,401.07,87,,,,,,,,0,0,0,0,0,0,0
teacher,6m 41s,6m 43s,"This protractor, the line doesn't line up with zero.",2.4,401.07,403.47,88,,,,,,,,0,0,0,0,0,0,0
teacher,6m 43s,6m 43s,,0.24,403.47,403.71,88,,,,,,,,0,0,0,0,0,0,0
teacher,6m 43s,6m 47s,"So the protractor that you have is cut out so that it will line up with zero, which is nice.",4.16,403.71,407.87,88,,,,,1.0,,,0,0,0,0,2,0,0
group,6m 47s,6m 50s,[Untranscribed],2.32,407.87,410.19,89,,,,,,,,0,0,0,0,0,0,0
teacher,6m 50s,6m 50s,"Oh, thank you.",0.8,410.19,410.99,90,,,,,,,,0,0,0,0,0,0,0
student,6m 50s,6m 53s,[Untranscribed],2.32,410.99,413.31,91,,,,,,,,0,0,0,0,0,0,0
teacher,6m 53s,6m 54s,Appreciate it.,0.7,413.31,414.01,92,,,,,,,,0,0,0,0,0,0,0
teacher,6m 54s,6m 54s,,0.07,414.01,414.08,92,,,,,,,,0,0,0,0,0,0,0
teacher,6m 54s,6m 54s,Yeah.,0.32,414.08,414.4,92,,,,,,,,0,0,0,0,0,0,0
student,6m 54s,6m 55s,,1.44,414.4,415.84,93,,,,,,,,0,0,0,0,0,0,0
student,6m 55s,6m 56s,Is that good?,0.8,415.84,416.64,93,,,,,,,,0,0,0,0,0,0,0
student,6m 56s,6m 56s,,0.16,416.64,416.8,93,,,,,,,,0,0,0,0,0,0,0
student,6m 56s,6m 58s,Is it good enough or no?,1.84,416.8,418.64,93,,,,,,,,0,0,0,0,0,0,0
student,6m 58s,6m 58s,,0.24,418.64,418.88,93,,,,,,,,0,0,0,0,0,0,0
teacher,6m 58s,6m 59s,Is it 90 degrees?,1.04,418.88,419.92,94,1.0,,,,,,,15,0,0,0,0,0,0
student,6m 59s,7m 0s,,1.04,419.92,420.96,95,,,,,,,,0,0,0,0,0,0,0
student,7m 0s,7m 1s,I think so.,0.8,420.96,421.76,95,,,,,,,,0,0,0,0,0,0,0
student,7m 1s,7m 2s,,0.32,421.76,422.08,95,,,,,,,,0,0,0,0,0,0,0
student,7m 2s,7m 2s,You think so?,0.72,422.08,422.8,95,,,,,,,,0,0,0,0,0,0,0
student,7m 2s,7m 2s,,0.16,422.8,422.96,95,,,,,,,,0,0,0,0,0,0,0
teacher,7m 2s,7m 4s,That's what the protractors are for.,1.36,422.96,424.32,96,,,,,,,,0,0,0,0,0,0,0
teacher,7m 4s,7m 9s,"Did you use the protractor or did you use some other method to be sure it's 90 degrees or are you just eyeballing it,",5.6,424.32,429.92,96,1.0,1.0,1.0,1.0,,,,16,4,1,9,0,0,0
teacher,7m 9s,7m 10s,,0.356,429.92,430.276,96,,,,,,,,0,0,0,0,0,0,0
student,7m 10s,7m 15s,[Untranscribed],4.759,430.276,435.035,97,,,,,,,,0,0,0,0,0,0,0
group,7m 15s,7m 20s,,5.255,435.035,440.29,98,,,,,,,,0,0,0,0,0,0,0
group,7m 20s,7m 20s,brother?,0.32,440.29,440.61,98,,,,,,,,0,0,0,0,0,0,0
