speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises,opportunities_to_respond_instance_id,wait_times_instance_id,presses_for_explanation_instance_id,open_ended_questions_instance_id,praises_instance_id,behavior_specific_praises_instance_id,academic_specific_praises_instance_id
teacher,3m 51s,3m 55s,"So for example, there was some gesture.",3.84,231.65,235.49,20,,,,,,,,0,0,0,0,0,0,0
teacher,3m 55s,3m 58s,It was like I went to Japan.,2.9,235.49,238.39,20,,,,,,,,0,0,0,0,0,0,0
teacher,3m 58s,3m 58s,,0.56,238.39,238.95,20,,,,,,,,0,0,0,0,0,0,0
teacher,3m 58s,4m 10s,"I was just a little bit older than you guys, and there was some gesture that we were warned in advance, meant a diff, meant something different in their culture than it did in ours.",11.92,238.95,250.87,20,,,,,,,,0,0,0,0,0,0,0
teacher,4m 10s,4m 11s,,0.8,250.87,251.67,20,,,,,,,,0,0,0,0,0,0,0
student,4m 11s,4m 12s,I don't know what you're talking about.,1.12,251.67,252.79,21,,,,,,,,0,0,0,0,0,0,0
teacher,4m 12s,4m 16s,"So we had to, like, they just put us on alert, like, don't do.",3.6,252.79,256.39,22,,,,,,,,0,0,0,0,0,0,0
teacher,4m 16s,4m 16s,,0.4,256.39,256.79,22,,,,,,,,0,0,0,0,0,0,0
teacher,4m 16s,4m 17s,I don't know what it was.,1.04,256.79,257.83,22,,,,,,,,0,0,0,0,0,0,0
student,4m 17s,4m 19s,[Untranscribed],1.6,257.83,259.43,23,,,,,,,,0,0,0,0,0,0,0
teacher,4m 19s,4m 25s,"You know, don't do that in public because they're going to misunderstand you, and it means something different.",6.489,259.43,265.919,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 25s,4m 26s,,0.72,265.919,266.639,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 26s,4m 27s,"Okay, Illustrators.",1.36,266.639,267.999,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 27s,4m 28s,,0.16,267.999,268.159,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 28s,4m 33s,Gestures which accompany words to illustrate a verbal message are known as illustrators.,5.56,268.159,273.719,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 33s,4m 36s,"So, for example, if I'm.",2.6,273.719,276.319,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 36s,4m 36s,,0.64,276.319,276.959,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 36s,4m 45s,"If I'm saying we're just going to go on and on and on, this is helping me illustrate what I'm saying, right?",8.96,276.959,285.919,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 45s,4m 45s,,0.08,285.919,285.999,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 45s,4m 46s,Yeah.,0.48,285.999,286.479,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 46s,4m 46s,,0.16,286.479,286.639,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 46s,4m 49s,"And the way Hyatt's doing it might be like, wrap it up.",3.28,286.639,289.919,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 49s,4m 50s,,0.681,289.919,290.6,24,,,,,,,,0,0,0,0,0,0,0
teacher,4m 50s,4m 50s,Right?,0.24,290.6,290.84,24,,,,,,,,0,0,0,0,0,0,0
student,4m 50s,4m 52s,[Untranscribed],1.92,290.84,292.76,25,,,,,,,,0,0,0,0,0,0,0
teacher,4m 52s,4m 53s,You're getting long.,1.04,292.76,293.8,26,,,,,,,,0,0,0,0,0,0,0
teacher,4m 53s,4m 53s,,0.16,293.8,293.96,26,,,,,,,,0,0,0,0,0,0,0
teacher,4m 53s,4m 55s,Let's finish this up.,1.2,293.96,295.16,26,,,,,,,,0,0,0,0,0,0,0
student,4m 55s,4m 57s,[Untranscribed],2.0,295.16,297.16,27,,,,,,,,0,0,0,0,0,0,0
teacher,4m 57s,5m 3s,"And then if we nodded our head in a particular direction, saying, you know, where's the door?",6.24,297.16,303.4,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 3s,5m 4s,It's over there.,0.8,303.4,304.2,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 4s,5m 4s,,0.64,304.2,304.84,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 4s,5m 5s,Right.,0.36,304.84,305.2,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 5s,5m 7s,Just a nod of the head.,1.96,305.2,307.16,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 7s,5m 7s,,0.16,307.16,307.32,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 7s,5m 10s,So it's adding to what we're saying.,2.8,307.32,310.12,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 10s,5m 11s,,0.88,310.12,311.0,28,,,,,,,,0,0,0,0,0,0,0
teacher,5m 11s,5m 12s,The illustrators.,1.12,311.0,312.12,28,,,,,,,,0,0,0,0,0,0,0
student,5m 12s,5m 13s,[Untranscribed],1.12,312.12,313.24,29,,,,,,,,0,0,0,0,0,0,0
teacher,5m 13s,5m 16s,"Okay, let's just talk about a few of the gestures and.",3.21,313.24,316.45,30,,,,,,,,0,0,0,0,0,0,0
teacher,5m 16s,5m 16s,,0.07,316.45,316.52,30,,,,,,,,0,0,0,0,0,0,0
teacher,5m 16s,5m 19s,And what she is communicating through this.,2.88,316.52,319.4,30,,,,,,,,0,0,0,0,0,0,0
teacher,5m 19s,5m 19s,,0.4,319.4,319.8,30,,,,,,,,0,0,0,0,0,0,0
teacher,5m 19s,5m 25s,"Okay, so on this, how might you describe what she's communicating?",5.36,319.8,325.16,30,1.0,,,1.0,,,,2,0,0,1,0,0,0
teacher,5m 25s,5m 25s,,0.32,325.16,325.48,30,,,,,,,,0,0,0,0,0,0,0
student,5m 25s,5m 26s,Stressed.,0.64,325.48,326.12,31,,,,,,,,0,0,0,0,0,0,0
student,5m 26s,5m 26s,,0.4,326.12,326.52,31,,,,,,,,0,0,0,0,0,0,0
teacher,5m 26s,5m 27s,Stressed.,0.8,326.52,327.32,32,,,,,,,,0,0,0,0,0,0,0
teacher,5m 27s,5m 28s,,0.72,327.32,328.04,32,,,,,,,,0,0,0,0,0,0,0
student,5m 28s,5m 31s,"It's like the same as, like, the other three with hands on the couch.",3.44,328.04,331.48,33,,,,,,,,0,0,0,0,0,0,0
student,5m 31s,5m 34s,,2.56,331.48,334.04,33,,,,,,,,0,0,0,0,0,0,0
teacher,5m 34s,5m 35s,One more descriptive word of this one.,1.68,334.04,335.72,34,1.0,,,1.0,,,,3,0,0,2,0,0,0
student,5m 35s,5m 39s,,3.44,335.72,339.16,35,,,,,,,,0,0,0,0,0,0,0
student,5m 39s,5m 39s,Confused.,0.8,339.16,339.96,35,,,,,,,,0,0,0,0,0,0,0
student,5m 39s,5m 40s,,0.24,339.96,340.2,35,,,,,,,,0,0,0,0,0,0,0
teacher,5m 40s,5m 40s,Confused.,0.72,340.2,340.92,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 40s,5m 41s,,0.08,340.92,341.0,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 41s,5m 42s,Maybe overwhelmed.,1.2,341.0,342.2,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 42s,5m 43s,,0.88,342.2,343.08,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 43s,5m 44s,Just kind of like at her.,1.44,343.08,344.52,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 44s,5m 44s,,0.4,344.52,344.92,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 44s,5m 46s,At her wit's end.,1.08,344.92,346.0,36,,,,,,,,0,0,0,0,0,0,0
teacher,5m 46s,5m 46s,Right.,0.36,346.0,346.36,36,,,,,,,,0,0,0,0,0,0,0
student,5m 46s,5m 48s,[Untranscribed],2.4,346.36,348.76,37,,,,,,,,0,0,0,0,0,0,0
teacher,5m 48s,5m 49s,Okay.,0.44,348.76,349.2,38,,,,,,,,0,0,0,0,0,0,0
teacher,5m 49s,5m 54s,"If you saw, like, in a post and a girl was doing this, what.",5.12,349.2,354.32,38,,,,,,,,0,0,0,0,0,0,0
teacher,5m 54s,5m 55s,What do you think she's trying to communicate?,1.64,354.32,355.96,38,1.0,,,1.0,,,,4,0,0,3,0,0,0
student,5m 55s,5m 57s,[Untranscribed],1.84,355.96,357.8,39,,,,,,,,0,0,0,0,0,0,0
teacher,5m 57s,5m 58s,Flirty.,0.64,357.8,358.44,40,,,,,1.0,,,0,0,0,0,1,0,0
teacher,5m 58s,5m 58s,,0.16,358.44,358.6,40,,,,,1.0,,,0,0,0,0,1,0,0
teacher,5m 58s,5m 59s,"Oh, that's a good one.",0.96,358.6,359.56,40,,,,,1.0,,,0,0,0,0,1,0,0
teacher,5m 59s,6m 0s,,0.56,359.56,360.12,40,,,,,,,,0,0,0,0,0,0,0
student,6m 0s,6m 0s,Flirty.,0.64,360.12,360.76,41,,,,,,,,0,0,0,0,0,0,0
student,6m 0s,6m 1s,,0.64,360.76,361.4,41,,,,,,,,0,0,0,0,0,0,0
teacher,6m 1s,6m 1s,Yeah.,0.48,361.4,361.88,42,,,,,,,,0,0,0,0,0,0,0
teacher,6m 1s,6m 2s,What did.,0.48,361.88,362.36,42,,,,,,,,0,0,0,0,0,0,0
teacher,6m 2s,6m 3s,What did someone else say?,0.96,362.36,363.32,42,1.0,,,1.0,,,,5,0,0,4,0,0,0
student,6m 3s,6m 8s,,4.8,363.32,368.12,43,,,,,,,,0,0,0,0,0,0,0
student,6m 8s,6m 9s,Greasy face.,0.88,368.12,369.0,43,,,,,,,,0,0,0,0,0,0,0
student,6m 9s,6m 10s,,1.29,369.0,370.29,43,,,,,,,,0,0,0,0,0,0,0
teacher,6m 10s,6m 11s,A hair commercial?,1.04,370.29,371.33,44,,,,,,,,0,0,0,0,0,0,0
teacher,6m 11s,6m 12s,"Yeah, look at my hair.",1.52,371.33,372.85,44,,,,,,,,0,0,0,0,0,0,0
student,6m 12s,6m 13s,[Untranscribed],1.04,372.85,373.89,45,,,,,,,,0,0,0,0,0,0,0
teacher,6m 13s,6m 16s,"Okay, what about this one?",2.4,373.89,376.29,46,,,,,,,,0,0,0,0,0,0,0
teacher,6m 16s,6m 17s,,0.72,376.29,377.01,46,,,,,,,,0,0,0,0,0,0,0
teacher,6m 17s,6m 18s,What's she communicating?,1.04,377.01,378.05,46,1.0,,,,,,,6,0,0,0,0,0,0
teacher,6m 18s,6m 19s,She's scared of something.,1.04,378.05,379.09,46,,,,,,,,0,0,0,0,0,0,0
teacher,6m 19s,6m 19s,,0.08,379.09,379.17,46,,,,,,,,0,0,0,0,0,0,0
teacher,6m 19s,6m 19s,Right.,0.4,379.17,379.57,46,,,,,,,,0,0,0,0,0,0,0
student,6m 19s,6m 20s,,1.04,379.57,380.61,47,,,,,,,,0,0,0,0,0,0,0
student,6m 20s,6m 21s,Trying to avoid something.,1.28,380.61,381.89,47,,,,,,,,0,0,0,0,0,0,0
student,6m 21s,6m 21s,,0.08,381.89,381.97,47,,,,,,,,0,0,0,0,0,0,0
teacher,6m 21s,6m 23s,Trying to avoid something.,1.2,381.97,383.17,48,,,,,,,,0,0,0,0,0,0,0
teacher,6m 23s,6m 25s,Something's coming her way that she doesn't want.,2.24,383.17,385.41,48,,,,,,,,0,0,0,0,0,0,0
teacher,6m 25s,6m 25s,,0.4,385.41,385.81,48,,,,,,,,0,0,0,0,0,0,0
teacher,6m 25s,6m 26s,Right.,0.4,385.81,386.21,48,,,,,,,,0,0,0,0,0,0,0
teacher,6m 26s,6m 26s,,0.64,386.21,386.85,48,,,,,,,,0,0,0,0,0,0,0
teacher,6m 26s,6m 29s,"I mean, she doesn't look, like, truly scared, but just.",2.72,386.85,389.57,48,,,,,,,,0,0,0,0,0,0,0
student,6m 29s,6m 34s,[Untranscribed],5.12,389.57,394.69,49,,,,,,,,0,0,0,0,0,0,0
teacher,6m 34s,6m 39s,"Okay, so what would you say we look at this one and this one?",5.12,394.69,399.81,50,,,,,,,,0,0,0,0,0,0,0
teacher,6m 39s,6m 41s,How would you describe this one?,1.44,399.81,401.25,50,1.0,,,1.0,,,,7,0,0,5,0,0,0
teacher,6m 41s,6m 43s,It's a little bit more amplified.,1.76,401.25,403.01,50,1.0,,,1.0,,,,7,0,0,5,0,0,0
teacher,6m 43s,6m 43s,,0.88,403.01,403.89,50,1.0,,,1.0,,,,7,0,0,5,0,0,0
teacher,6m 43s,6m 44s,Sorry.,0.36,403.89,404.25,50,1.0,,,1.0,,,,7,0,0,5,0,0,0
teacher,6m 44s,6m 44s,Go ahead.,0.32,404.25,404.57,50,1.0,,,1.0,,,,7,0,0,5,0,0,0
teacher,6m 44s,6m 45s,Hyatt.,0.56,404.57,405.13,50,1.0,,,1.0,,,,7,0,0,5,0,0,0
student,6m 45s,6m 47s,Sibling getting in my room for no reason.,2.04,405.13,407.17,51,,,,,,,,0,0,0,0,0,0,0
student,6m 47s,6m 48s,,1.28,407.17,408.45,51,,,,,,,,0,0,0,0,0,0,0
student,6m 48s,6m 49s,That's so weird,0.88,408.45,409.33,51,,,,,,,,0,0,0,0,0,0,0
student,6m 49s,6m 51s,,2.24,409.33,411.57,51,,,,,,,,0,0,0,0,0,0,0
teacher,6m 51s,6m 52s,that you just had it.,1.12,411.57,412.69,52,,,,,,,,0,0,0,0,0,0,0
student,6m 52s,6m 54s,[Untranscribed],1.44,412.69,414.13,53,,,,,,,,0,0,0,0,0,0,0
teacher,6m 54s,6m 55s,Getting in your room again.,1.2,414.13,415.33,54,,,,,,,,0,0,0,0,0,0,0
student,6m 55s,6m 56s,,1.44,415.33,416.77,55,,,,,,,,0,0,0,0,0,0,0
student,6m 56s,6m 58s,They're doing nothing in there.,1.44,416.77,418.21,55,,,,,,,,0,0,0,0,0,0,0
student,6m 58s,6m 59s,What are they gonna do?,1.04,418.21,419.25,55,,,,,,,,0,0,0,0,0,0,0
student,6m 59s,7m 2s,,3.12,419.25,422.37,55,,,,,,,,0,0,0,0,0,0,0
teacher,7m 2s,7m 4s,"Okay, so how would we describe that?",2.43,422.37,424.8,56,,,,,,,,0,0,0,0,0,0,0
teacher,7m 4s,7m 6s,What's a describe descriptive word.,1.88,424.8,426.68,56,1.0,,,,,,,8,0,0,0,0,0,0
student,7m 6s,7m 8s,[Untranscribed],1.36,426.68,428.04,57,,,,,,,,0,0,0,0,0,0,0
teacher,7m 8s,7m 8s,Irritated.,0.72,428.04,428.76,58,,,,,,,,0,0,0,0,0,0,0
teacher,7m 8s,7m 10s,"Yeah, I've had it.",1.6,428.76,430.36,58,,,,,,,,0,0,0,0,0,0,0
student,7m 10s,7m 12s,[Untranscribed],2.08,430.36,432.44,59,,,,,,,,0,0,0,0,0,0,0
teacher,7m 12s,7m 13s,"Right, so even.",1.04,432.44,433.48,60,,,,,,,,0,0,0,0,0,0,0
teacher,7m 13s,7m 15s,Even having her elbows up.,2.08,433.48,435.56,60,,,,,,,,0,0,0,0,0,0,0
teacher,7m 15s,7m 15s,,0.16,435.56,435.72,60,,,,,,,,0,0,0,0,0,0,0
teacher,7m 15s,7m 20s,"If we contrast these two, even having her elbows up is Just saying.",4.4,435.72,440.12,60,,,,,,,,0,0,0,0,0,0,0
teacher,7m 20s,7m 20s,,0.24,440.12,440.36,60,,,,,,,,0,0,0,0,0,0,0
teacher,7m 20s,7m 22s,I can't take it anymore.,1.92,440.36,442.28,60,,,,,,,,0,0,0,0,0,0,0
