speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises,opportunities_to_respond_instance_id,wait_times_instance_id,presses_for_explanation_instance_id,open_ended_questions_instance_id,praises_instance_id,behavior_specific_praises_instance_id,academic_specific_praises_instance_id
silence,0m 50s,0m 52s,,2.522,50.318,52.84,15,,,,,,,,0,0,0,0,0,0,0
teacher,0m 52s,0m 54s,I want to play a different game.,1.44,52.84,54.28,16,,,,,,,,0,0,0,0,0,0,0
student,0m 54s,1m 0s,[Untranscribed],5.84,54.28,60.12,17,,,,,,,,0,0,0,0,0,0,0
teacher,1m 0s,1m 1s,What about Bear?,1.04,60.12,61.16,18,,,,,,,,0,0,0,0,0,0,0
teacher,1m 1s,1m 1s,,0.32,61.16,61.48,18,,,,,,,,0,0,0,0,0,0,0
teacher,1m 1s,1m 2s,Bear is too big.,1.36,61.48,62.84,18,,,,,,,,0,0,0,0,0,0,0
student,1m 2s,1m 5s,[Untranscribed],2.16,62.84,65.0,19,,,,,,,,0,0,0,0,0,0,0
media,1m 5s,1m 5s,Uh oh.,0.8,65.0,65.8,20,,,,,,,,0,0,0,0,0,0,0
silence,1m 5s,1m 7s,,1.84,65.8,67.64,21,,,,,,,,0,0,0,0,0,0,0
teacher,1m 7s,1m 9s,I want to play a new game.,1.76,67.64,69.4,22,,,,,,,,0,0,0,0,0,0,0
student,1m 9s,1m 12s,[Untranscribed],3.44,69.4,72.84,23,,,,,,,,0,0,0,0,0,0,0
teacher,1m 12s,1m 13s,What about Bear?,1.12,72.84,73.96,24,,,,,,,,0,0,0,0,0,0,0
teacher,1m 13s,1m 14s,,0.72,73.96,74.68,24,,,,,,,,0,0,0,0,0,0,0
teacher,1m 14s,1m 16s,Bear is too grumpy.,2.0,74.68,76.68,24,,,,,,,,0,0,0,0,0,0,0
teacher,1m 16s,1m 18s,Show me your grumpiest face.,1.45,76.68,78.13,24,,,,,,,,0,0,0,0,0,0,0
teacher,1m 18s,1m 19s,,0.96,78.13,79.09,24,,,,,,,,0,0,0,0,0,0,0
teacher,1m 19s,1m 20s,"Oh, I'm showing you my grumpiest face.",1.84,79.09,80.93,24,,,,,,,,0,0,0,0,0,0,0
student,1m 20s,1m 23s,,2.48,80.93,83.41,25,,,,,,,,0,0,0,0,0,0,0
student,1m 23s,1m 24s,Grumpy face.,0.8,83.41,84.21,25,,,,,,,,0,0,0,0,0,0,0
student,1m 24s,1m 26s,,2.72,84.21,86.93,25,,,,,,,,0,0,0,0,0,0,0
teacher,1m 26s,1m 28s,"All right, stop with the grumps.",1.68,86.93,88.61,26,,,,,,,,0,0,0,0,0,0,0
teacher,1m 28s,1m 29s,,0.56,88.61,89.17,26,,,,,,,,0,0,0,0,0,0,0
student,1m 29s,1m 30s,Stop with your grumps.,1.16,89.17,90.33,27,,,,,,,,0,0,0,0,0,0,0
teacher,1m 30s,1m 33s,"Okay, now, how is Bear feeling now?",3.32,90.33,93.65,28,1.0,,,1.0,,,,4,0,0,3,0,0,0
student,1m 33s,1m 34s,[Untranscribed],1.28,93.65,94.93,29,,,,,,,,0,0,0,0,0,0,0
teacher,1m 34s,1m 36s,He's grumpy.,1.12,94.93,96.05,30,,,,,,,,0,0,0,0,0,0,0
teacher,1m 36s,1m 36s,,0.32,96.05,96.37,30,,,,,,,,0,0,0,0,0,0,0
teacher,1m 36s,1m 37s,He's probably upset.,1.36,96.37,97.73,30,,,,,,,,0,0,0,0,0,0,0
student,1m 37s,1m 39s,[Untranscribed],2.08,97.73,99.81,31,,,,,,,,0,0,0,0,0,0,0
teacher,1m 39s,1m 41s,Does he get to play anymore?,1.44,99.81,101.25,32,1.0,,,,,,,5,0,0,0,0,0,0
teacher,1m 41s,1m 41s,,0.16,101.25,101.41,32,,,,,,,,0,0,0,0,0,0,0
teacher,1m 41s,1m 41s,No.,0.4,101.41,101.81,32,,,,,,,,0,0,0,0,0,0,0
student,1m 41s,1m 43s,,1.53,101.81,103.34,33,,,,,,,,0,0,0,0,0,0,0
student,1m 43s,1m 44s,Teacher Bella live.,1.12,103.34,104.46,33,,,,,,,,0,0,0,0,0,0,0
student,1m 44s,1m 44s,,0.24,104.46,104.7,33,,,,,,,,0,0,0,0,0,0,0
student,1m 44s,1m 45s,"Oh, I.",0.64,104.7,105.34,33,,,,,,,,0,0,0,0,0,0,0
student,1m 45s,1m 47s,,2.64,105.34,107.98,33,,,,,,,,0,0,0,0,0,0,0
teacher,1m 47s,1m 49s,I want to play another new game.,1.68,107.98,109.66,34,,,,,,,,0,0,0,0,0,0,0
teacher,1m 49s,1m 50s,,0.885,109.66,110.545,34,,,,,,,,0,0,0,0,0,0,0
student,1m 50s,1m 52s,[Untranscribed],1.915,110.545,112.46,35,,,,,,,,0,0,0,0,0,0,0
teacher,1m 52s,1m 53s,They're going to include Bear.,1.28,112.46,113.74,36,,,,,,,,0,0,0,0,0,0,0
teacher,1m 53s,1m 53s,,0.16,113.74,113.9,36,,,,,,,,0,0,0,0,0,0,0
student,1m 53s,1m 55s,"No, no, no.",1.84,113.9,115.74,37,,,,,,,,0,0,0,0,0,0,0
student,1m 55s,1m 56s,,1.04,115.74,116.78,37,,,,,,,,0,0,0,0,0,0,0
teacher,1m 56s,1m 57s,What about Bear?,1.2,116.78,117.98,38,,,,,,,,0,0,0,0,0,0,0
teacher,1m 57s,1m 58s,,0.64,117.98,118.62,38,,,,,,,,0,0,0,0,0,0,0
teacher,1m 58s,2m 0s,Bear is too far away.,1.76,118.62,120.38,38,,,,,,,,0,0,0,0,0,0,0
student,2m 0s,2m 2s,[Untranscribed],1.68,120.38,122.06,39,,,,,,,,0,0,0,0,0,0,0
teacher,2m 2s,2m 3s,"Oh, look at that bear.",1.12,122.06,123.18,40,,,,,,,,0,0,0,0,0,0,0
teacher,2m 3s,2m 3s,,0.072,123.18,123.252,40,,,,,,,,0,0,0,0,0,0,0
student,2m 3s,2m 5s,[Untranscribed],1.768,123.252,125.02,41,,,,,,,,0,0,0,0,0,0,0
teacher,2m 5s,2m 6s,How do you think he's feeling?,1.36,125.02,126.38,42,1.0,,,1.0,,,,6,0,0,4,0,0,0
teacher,2m 6s,2m 6s,,0.08,126.38,126.46,42,,,,,,,,0,0,0,0,0,0,0
teacher,2m 6s,2m 7s,Sad.,0.56,126.46,127.02,42,,,,,,,,0,0,0,0,0,0,0
teacher,2m 7s,2m 7s,,0.88,127.02,127.9,42,,,,,,,,0,0,0,0,0,0,0
teacher,2m 7s,2m 8s,I think he looks.,1.04,127.9,128.94,42,,,,,,,,0,0,0,0,0,0,0
teacher,2m 8s,2m 10s,,1.47,128.94,130.41,42,,,,,,,,0,0,0,0,0,0,0
teacher,2m 10s,2m 13s,"If I was walking like this, I think I would.",2.84,130.41,133.25,42,,,,,,,,0,0,0,0,0,0,0
student,2m 13s,2m 15s,Please stop watching.,2.28,133.25,135.53,43,,,,,,,,0,0,0,0,0,0,0
student,2m 15s,2m 17s,,2.0,135.53,137.53,43,,,,,,,,0,0,0,0,0,0,0
teacher,2m 17s,2m 18s,"Oh, yeah.",0.52,137.53,138.05,44,,,,,,,,0,0,0,0,0,0,0
teacher,2m 18s,2m 19s,Show me your sad face.,1.0,138.05,139.05,44,,,,,,,,0,0,0,0,0,0,0
teacher,2m 19s,2m 19s,,0.8,139.05,139.85,44,,,,,,,,0,0,0,0,0,0,0
teacher,2m 19s,2m 20s,Just with your face.,0.8,139.85,140.65,44,,,,,,,,0,0,0,0,0,0,0
teacher,2m 20s,2m 24s,"Oh, I noticed you're kind of looking down.",3.6,140.65,144.25,44,,,,,,,,0,0,0,0,0,0,0
student,2m 24s,2m 25s,[Untranscribed],1.26,144.25,145.51,45,,,,,,,,0,0,0,0,0,0,0
silence,2m 25s,2m 27s,,2.34,145.51,147.85,46,,,,,,,,0,0,0,0,0,0,0
silence,2m 27s,2m 28s,Good.,0.32,147.85,148.17,46,,,,,,,,0,0,0,0,0,0,0
teacher,2m 28s,2m 29s,Clues to figure out something.,1.2,148.17,149.37,47,,,,,,,,0,0,0,0,0,0,0
student,2m 29s,2m 30s,[Untranscribed],1.28,149.37,150.65,48,,,,,,,,0,0,0,0,0,0,0
teacher,2m 30s,2m 32s,But Bear is my friend.,1.36,150.65,152.01,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 32s,2m 32s,,0.4,152.01,152.41,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 32s,2m 32s,Wait.,0.4,152.41,152.81,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 32s,2m 34s,"Bear, come back.",1.36,152.81,154.17,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 34s,2m 34s,,0.61,154.17,154.78,49,,,,,,,,0,0,0,0,0,0,0
teacher,2m 34s,2m 41s,"Oh, how about, let's see, what about me?",6.32,154.78,161.1,49,,,,,,,,0,0,0,0,0,0,0
student,2m 41s,2m 45s,[Untranscribed],4.0,161.1,165.1,50,,,,,,,,0,0,0,0,0,0,0
teacher,2m 45s,2m 48s,"Bear is my big, old, sometimes grumpy friend.",3.12,165.1,168.22,51,,,,,,,,0,0,0,0,0,0,0
teacher,2m 48s,2m 49s,,0.8,168.22,169.02,51,,,,,,,,0,0,0,0,0,0,0
teacher,2m 49s,2m 51s,You can be our new friend.,2.24,169.02,171.26,51,,,,,,,,0,0,0,0,0,0,0
student,2m 51s,2m 53s,,1.76,171.26,173.02,52,,,,,,,,0,0,0,0,0,0,0
student,2m 53s,2m 54s,That's so nice.,1.12,173.02,174.14,52,,,,,,,,0,0,0,0,0,0,0
teacher,2m 54s,2m 55s,That is so nice.,1.04,174.14,175.18,53,,,,,,,,0,0,0,0,0,0,0
teacher,2m 55s,2m 56s,Do you like to make new friends?,1.28,175.18,176.46,53,1.0,,,,,,,7,0,0,0,0,0,0
teacher,2m 56s,2m 57s,,0.72,176.46,177.18,53,,,,,,,,0,0,0,0,0,0,0
teacher,2m 57s,2m 57s,Yeah.,0.48,177.18,177.66,53,,,,,,,,0,0,0,0,0,0,0
teacher,2m 57s,2m 57s,,0.08,177.66,177.74,53,,,,,,,,0,0,0,0,0,0,0
teacher,2m 57s,2m 59s,Have you made any new friends in Kingdom Island?,1.72,177.74,179.46,53,1.0,,,1.0,,,,8,0,0,5,0,0,0
student,2m 59s,3m 1s,Mom made my friend a dad at first.,2.52,179.46,181.98,54,,,,,,,,0,0,0,0,0,0,0
student,3m 1s,3m 2s,,0.49,181.98,182.47,54,,,,,,,,0,0,0,0,0,0,0
student,3m 2s,3m 6s,"And a little time, I made friends with Big Bird.",3.76,182.47,186.23,54,,,,,,,,0,0,0,0,0,0,0
student,3m 6s,3m 6s,,0.24,186.23,186.47,54,,,,,,,,0,0,0,0,0,0,0
teacher,3m 6s,3m 6s,Yes.,0.48,186.47,186.95,55,,,,,1.0,1.0,,0,0,0,0,1,1,0
teacher,3m 6s,3m 7s,,0.32,186.95,187.27,55,,,,,1.0,1.0,,0,0,0,0,1,1,0
teacher,3m 7s,3m 8s,You guys have become really nice friends.,1.64,187.27,188.91,55,,,,,1.0,1.0,,0,0,0,0,1,1,0
teacher,3m 8s,3m 10s,I saw you guys playing at recess.,1.8,188.91,190.71,55,,,,,1.0,1.0,,0,0,0,0,1,1,0
student,3m 10s,3m 11s,,1.04,190.71,191.75,56,,,,,,,,0,0,0,0,0,0,0
student,3m 11s,3m 12s,Oh.,0.56,191.75,192.31,56,,,,,,,,0,0,0,0,0,0,0
student,3m 12s,3m 12s,,0.24,192.31,192.55,56,,,,,,,,0,0,0,0,0,0,0
teacher,3m 12s,3m 14s,So do you want to play with us?,1.84,192.55,194.39,57,1.0,,,,,,,9,0,0,0,0,0,0
teacher,3m 14s,3m 14s,,0.56,194.39,194.95,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 14s,3m 16s,"Yes, I do.",1.44,194.95,196.39,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 16s,3m 16s,,0.24,196.39,196.63,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 16s,3m 17s,Ooh.,0.56,196.63,197.19,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 17s,3m 18s,And what did we talk about?,1.12,197.19,198.31,57,1.0,,,,,,,10,0,0,0,0,0,0
teacher,3m 18s,3m 18s,,0.24,198.31,198.55,57,1.0,,,,,,,10,0,0,0,0,0,0
teacher,3m 18s,3m 21s,Is inviting someone to play with you a good way to be a good friend?,3.04,198.55,201.59,57,1.0,,,,,,,10,0,0,0,0,0,0
teacher,3m 21s,3m 21s,,0.16,201.59,201.75,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 21s,3m 22s,Yeah.,0.56,201.75,202.31,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 22s,3m 22s,Yeah.,0.56,202.31,202.87,57,,,,,,,,0,0,0,0,0,0,0
teacher,3m 22s,3m 24s,,1.5,202.87,204.37,57,,,,,,,,0,0,0,0,0,0,0
student,3m 24s,3m 25s,[Untranscribed],1.14,204.37,205.51,58,,,,,,,,0,0,0,0,0,0,0
teacher,3m 25s,3m 27s,"Okay, jump right in.",2.0,205.51,207.51,59,,,,,,,,0,0,0,0,0,0,0
teacher,3m 27s,3m 29s,,2.0,207.51,209.51,59,,,,,,,,0,0,0,0,0,0,0
student,3m 29s,3m 30s,[Untranscribed],1.13,209.51,210.64,60,,,,,,,,0,0,0,0,0,0,0
teacher,3m 30s,3m 32s,Don't worry about what other people are doing.,1.44,210.64,212.08,61,,,,,,,,0,0,0,0,0,0,0
teacher,3m 32s,3m 32s,,0.16,212.08,212.24,61,,,,,,,,0,0,0,0,0,0,0
teacher,3m 32s,3m 33s,You worry about what you're doing.,1.28,212.24,213.52,61,,,,,,,,0,0,0,0,0,0,0
student,3m 33s,3m 36s,[Untranscribed],3.2,213.52,216.72,62,,,,,,,,0,0,0,0,0,0,0
teacher,3m 36s,3m 37s,"Okay, let's see.",0.84,216.72,217.56,63,,,,,,,,0,0,0,0,0,0,0
teacher,3m 37s,3m 39s,How are our friends feeling at the end of the story?,1.72,217.56,219.28,63,,,,,,,,0,0,0,0,0,0,0
teacher,3m 39s,3m 39s,,0.08,219.28,219.36,63,,,,,,,,0,0,0,0,0,0,0
student,3m 39s,3m 39s,Happy.,0.56,219.36,219.92,64,,,,,,,,0,0,0,0,0,0,0
student,3m 39s,3m 40s,,0.8,219.92,220.72,64,,,,,,,,0,0,0,0,0,0,0
teacher,3m 40s,3m 42s,"Show me your nice, happy, friendly faces.",2.08,220.72,222.8,65,,,,,,,,0,0,0,0,0,0,0
student,3m 42s,3m 44s,[Untranscribed],1.44,222.8,224.24,66,,,,,,,,0,0,0,0,0,0,0
teacher,3m 44s,3m 45s,Do I look friendly enough?,1.28,224.24,225.52,67,,,,,,,,0,0,0,0,0,0,0
teacher,3m 45s,3m 45s,,0.16,225.52,225.68,67,,,,,,,,0,0,0,0,0,0,0
student,3m 45s,3m 46s,"Yeah,",0.56,225.68,226.24,68,,,,,,,,0,0,0,0,0,0,0
student,3m 46s,3m 48s,,2.48,226.24,228.72,68,,,,,,,,0,0,0,0,0,0,0
teacher,3m 48s,3m 49s,very nice.,0.8,228.72,229.52,69,,,,,1.0,,,0,0,0,0,2,0,0
student,3m 49s,3m 52s,[Untranscribed],3.2,229.52,232.72,70,,,,,,,,0,0,0,0,0,0,0
teacher,3m 52s,3m 53s,All right.,0.56,232.72,233.28,71,,,,,,,,0,0,0,0,0,0,0
teacher,3m 53s,3m 53s,,0.217,233.28,233.497,71,,,,,,,,0,0,0,0,0,0,0
student,3m 53s,3m 55s,[Untranscribed],1.983,233.497,235.48,72,,,,,,,,0,0,0,0,0,0,0
teacher,3m 55s,3m 58s,"In our story, how did Bear feel at the beginning?",3.2,235.48,238.68,73,1.0,,,,,,,11,0,0,0,0,0,0
silence,3m 58s,4m 0s,,1.76,238.68,240.44,74,,,,,,,,0,0,0,0,0,0,0
teacher,4m 0s,4m 1s,He felt happy.,0.92,240.44,241.36,75,,,,,,,,0,0,0,0,0,0,0
student,4m 1s,4m 2s,And then what happened?,1.32,241.36,242.68,76,,,,,,,,0,0,0,0,0,0,0
student,4m 2s,4m 4s,,1.44,242.68,244.12,76,,,,,,,,0,0,0,0,0,0,0
student,4m 4s,4m 4s,And he.,0.8,244.12,244.92,76,,,,,,,,0,0,0,0,0,0,0
student,4m 4s,4m 5s,,0.24,244.92,245.16,76,,,,,,,,0,0,0,0,0,0,0
student,4m 5s,4m 6s,He feels sad.,1.76,245.16,246.92,76,,,,,,,,0,0,0,0,0,0,0
student,4m 6s,4m 7s,,0.16,246.92,247.08,76,,,,,,,,0,0,0,0,0,0,0
teacher,4m 7s,4m 8s,So he was Feeling grumpy and sad.,1.84,247.08,248.92,77,,,,,,,,0,0,0,0,0,0,0
teacher,4m 8s,4m 10s,What made him feel grumpy and sad?,1.76,248.92,250.68,77,1.0,,,1.0,,,,12,0,0,6,0,0,0
teacher,4m 10s,4m 11s,,0.32,250.68,251.0,77,,,,,,,,0,0,0,0,0,0,0
student,4m 11s,4m 13s,Because he can't play the games.,2.32,251.0,253.32,78,,,,,,,,0,0,0,0,0,0,0
student,4m 13s,4m 14s,,0.72,253.32,254.04,78,,,,,,,,0,0,0,0,0,0,0
teacher,4m 14s,4m 14s,Yeah.,0.4,254.04,254.44,79,,,,,,,,0,0,0,0,0,0,0
teacher,4m 14s,4m 16s,They weren't including him in the games.,1.68,254.44,256.12,79,,,,,,,,0,0,0,0,0,0,0
teacher,4m 16s,4m 16s,,0.16,256.12,256.28,79,,,,,,,,0,0,0,0,0,0,0
student,4m 16s,4m 17s,Because he can't.,1.12,256.28,257.4,80,,,,,,,,0,0,0,0,0,0,0
student,4m 17s,4m 17s,,0.32,257.4,257.72,80,,,,,,,,0,0,0,0,0,0,0
student,4m 17s,4m 19s,Because he is too big.,1.6,257.72,259.32,80,,,,,,,,0,0,0,0,0,0,0
student,4m 19s,4m 19s,,0.32,259.32,259.64,80,,,,,,,,0,0,0,0,0,0,0
teacher,4m 19s,4m 20s,Eyeballs here.,0.72,259.64,260.36,81,,,,,,,,0,0,0,0,0,0,0
student,4m 20s,4m 20s,Because.,0.32,260.36,260.68,82,,,,,,,,0,0,0,0,0,0,0
student,4m 20s,4m 21s,,0.87,260.68,261.55,82,,,,,,,,0,0,0,0,0,0,0
student,4m 21s,4m 23s,Because he is grumpy.,1.48,261.55,263.03,82,,,,,,,,0,0,0,0,0,0,0
student,4m 23s,4m 26s,"Because she is too big, and because he is sad.",3.56,263.03,266.59,82,,,,,,,,0,0,0,0,0,0,0
student,4m 26s,4m 26s,,0.08,266.59,266.67,82,,,,,,,,0,0,0,0,0,0,0
student,4m 26s,4m 27s,Yeah.,0.48,266.67,267.15,82,,,,,,,,0,0,0,0,0,0,0
student,4m 27s,4m 27s,,0.64,267.15,267.79,82,,,,,,,,0,0,0,0,0,0,0
teacher,4m 27s,4m 30s,"Oh, Johanna is raising her hands really nicely.",2.48,267.79,270.27,83,,,,,1.0,1.0,,0,0,0,0,3,2,0
teacher,4m 30s,4m 30s,,0.4,270.27,270.67,83,,,,,1.0,1.0,,0,0,0,0,3,2,0
teacher,4m 30s,4m 33s,I really appreciate how she's sitting on her pockets.,2.64,270.67,273.31,83,,,,,1.0,1.0,,0,0,0,0,3,2,0
teacher,4m 33s,4m 37s,"Her eyes are on the learning the whole time, and she's nice and quiet.",3.879,273.31,277.189,83,,,,,1.0,1.0,,0,0,0,0,3,2,0
teacher,4m 37s,4m 43s,"Yes, Johanna, I'm a little bit tired here, but guess what?",6.361,277.189,283.55,83,,,,,,,,0,0,0,0,0,0,0
teacher,4m 43s,4m 46s,"Our day is just still going, and we've got lots of.",2.72,283.55,286.27,83,,,,,,,,0,0,0,0,0,0,0
teacher,4m 46s,4m 46s,,0.231,286.27,286.501,83,,,,,,,,0,0,0,0,0,0,0
group,4m 46s,4m 48s,[Untranscribed],2.049,286.501,288.55,84,,,,,,,,0,0,0,0,0,0,0
teacher,4m 48s,4m 50s,Now Solomon is raising his hand as well.,1.64,288.55,290.19,85,,,,,,,,0,0,0,0,0,0,0
teacher,4m 50s,4m 50s,I see.,0.28,290.19,290.47,85,,,,,,,,0,0,0,0,0,0,0
teacher,4m 50s,4m 51s,"Ariella,",0.72,290.47,291.19,85,,,,,,,,0,0,0,0,0,0,0
student,4m 51s,4m 56s,[Untranscribed],5.12,291.19,296.31,86,,,,,,,,0,0,0,0,0,0,0
teacher,4m 56s,4m 56s,right now.,0.64,296.31,296.95,87,,,,,,,,0,0,0,0,0,0,0
teacher,4m 56s,4m 57s,,0.32,296.95,297.27,87,,,,,,,,0,0,0,0,0,0,0
student,4m 57s,4m 57s,Right now.,0.64,297.27,297.91,88,,,,,,,,0,0,0,0,0,0,0
student,4m 57s,4m 58s,,0.48,297.91,298.39,88,,,,,,,,0,0,0,0,0,0,0
teacher,4m 58s,4m 59s,Turn on your learning brain.,1.52,298.39,299.91,89,,,,,,,,0,0,0,0,0,0,0
teacher,4m 59s,5m 0s,,0.56,299.91,300.47,89,,,,,,,,0,0,0,0,0,0,0
teacher,5m 0s,5m 1s,Tired brain can do this.,1.36,300.47,301.83,89,,,,,,,,0,0,0,0,0,0,0
teacher,5m 1s,5m 2s,,0.88,301.83,302.71,89,,,,,,,,0,0,0,0,0,0,0
teacher,5m 2s,5m 3s,That's for learning time.,1.2,302.71,303.91,89,,,,,,,,0,0,0,0,0,0,0
teacher,5m 3s,5m 4s,,0.72,303.91,304.63,89,,,,,,,,0,0,0,0,0,0,0
